title,content,category,agree_count,url
중국인 농지 구입 제한 및 농산물 생산 금지에 관한 청원,"의식주 중에 음식은 사람이 날마다 먹고 소비해야 하는 필수적인 요소 중에 하나입니다. 그런데 날마다 소비해야 하는 그 중요한 요소인 음식이 잘못된 방식으로 생산되어 많아지면 많은 사람들의 건강이 나빠지고 대한민국의 농산물은 신뢰할 수 없는 국가가 됩니다. 실제로 중국에서는 음식을 통해 납 중독과 수은 중독 사태가 벌어진 사건이 있으며 맥주 공장에서 오줌을 누는 사건, 그리고 각종 음식들에 마약을 타는 사건 등 중국인들 조차 중국의 농산물에 신뢰를 하지 않는 상태라고 합니다. 그러한 상황에서 중국인들이 대한민국의 농토를 구입하여 국내에서 농산물을 생산한다면 과연 대한민국의 농산물과 먹거리가 안전하겠습니까? 이것은 특정 민족 차별이 아닌 대한민국 사람들의 최소한의 안전과 신뢰가 걸려있는 문제입니다. 정부가 국민을 보호할 마음이 있고 다수의 국민들의 상식적인 판단을 이해했다면 해당 청원을 똑바로 생각하실거라 믿습니다.",농업/임업/수산업/축산업,22175,https://petitions.assembly.go.kr/proceed/closed/3A827203B5E74381E064B49691C6967B
해외 승인 신약의 국내 상용화를 위한 심사 제도 개선에 관한 청원,"1. 해외와 상반되는 비합리적인 신약 심사 결정 식약처의 신약 심사 과정은 객관적이고 과학적인 근거보다 모호한 기준에 의존한다는 비판을 받고 있습니다. 예를 들자면, 가장 최근에 있었던 현대바이오의 제프티 와 네이처셀의 조인트스템 사례가 대표적입니다. 국내 식약처가 임상 결과가 유의미하지 않다 며 반려했던 현대바이오의 코로나19치료제 제프티는, 이후 세계적인 학술지 네이처 커뮤니케이션즈 에 논문이 게재되며 과학적 유의미성을 입증했습니다. 네이처셀의 조인트스템 또한 미국 FDA로부터 혁신적 치료제(Breakthrough Therapy) 로 지정받아 신속 허가 프로그램의 혜택을 받고 있습니다. 이처럼 세계적 석학과 해외 규제 당국이 인정한 신약이 국내에서만 외면받는 것은 납득하기 어려운 불합리한 현실입니다. 2. 국민의 건강권 침해 및 바이오 산업 경쟁력 약화 식약처의 경직된 심사 절차는 국민의 치료 기회를 박탈합니다. 혁신 신약이 국내에서 개발되어도 정작 국내 환자는 이를 사용하지 못하고, 해외로 나가야만 치료를 받을 수 있는 상황이 벌어지고 있습니다. 이는 국민의 건강권을 외면하는 행위입니다. 또한, 이러한 사례는 국내 바이오 기업의 투자 의지를 꺾고 글로벌 경쟁력을 약화시킵니다. 혁신적인 기술을 개발해도 국내에서 인정받지 못하면, 결국 기업들은 해외 시장으로 눈을 돌리거나 연구 개발 자체를 포기하게 됩니다. 이는 장기적으로 대한민국 바이오 산업 생태계 전체를 위협하는 결과를 초래할 것입니다. 3. 폐쇄적인 심사 과정에 대한 근본적인 개선 촉구 국민들은 이러한 상황을 두고 바이오 산업을 가로막는 집단 카르텔 이라는 의혹을 제기하고 있습니다. 이러한 불신을 해소하고 국민의 신뢰를 회복하기 위해 다음과 같은 제도 개선을 강력히 요구합니다. [신약 심사 절차의 투명성 및 공정성 강화] 식약처 중앙약심의위원회의 심사 과정과 기준을 국민들이 납득할 수 있도록 투명하게 공개하고, 특정 학계나 집단에 편중되지 않도록 다양한 분야의 외부 전문가 참여를 확대해야 합니다. [글로벌 스탠다드에 부합하는 심사 기준 마련] 해외 선진국의 사례를 적극적으로 참고하고, 세계적 학술지 및 해외 규제 당국의 평가를 존중하는 등 국제적인 기준에 부합하는 합리적인 심사 기준을 마련해야 합니다. [전문성 및 다양성을 갖춘 심의위원회 구성] 특정 이해관계에 얽매이지 않고, 보다 넓은 시각에서 신약의 가치를 객관적으로 평가할 수 있도록 심의위원회를 개편해야 합니다. 대한민국 바이오 산업의 밝은 미래와 국민의 건강권 보장을 위해 본 청원에 대한 국회의 적극적인 검토와 조치를 간곡히 요청합니다.",보건의료,2960,https://petitions.assembly.go.kr/proceed/closed/3A8295A9A59958E1E064B49691C6967B
괴산군 농촌공간정비사업에 관한 청원,"충북괴산군(감물면 광전리)에 추진중인 농촌 공간정비사업의 부당함을 청원드립니다. 처음 농촌공간정비사업을 추진하는데 소축사이전과는 전혀 괸계가없이 마을 홧경을좋게 바꾼다고 기존 마을주민에게 서명을 받으면서 귀농,귀촌자에게는 용지가없어 받지 못했다 하고 나중엔 농촌공간정비사업에 소축사이전을 전제로 공간정비사업을 해준다고하면서 기존 마을에서 떨어져 신축소축사를 귀농,귀촌자 농민들이 있는곳으로 짖는다는것은 아니라 생각합니다. 그래서 마을사람들과 회의를 하면서 왜 귀농,귀촌자 주택 주변으로 옮기냐하며 반대 의사를 표하니 이제껏 30년 넘게 우리가 냉 새 맞고 살았으니 새로 돌어온 사람돌이 맞고살면 안되느냐 하고 귀농,귀촌자들땜에 동네가 발전이 안된다 죽던지 말던지 이런소리까지 하는실정이고 소축사이전 추진하는 동네마을 주민과컨설팅업체, 강물면,괴산군담당자들끼리 회의하고 전원 반대의사없이 찬성한다는 허가서류를 제출 공사허가를 받는것은 아니라생각합니다. 더군다나 반대하는 12농가사람들의 찬성한다는 서명을 받았다고 명의도용까지 한것은 법적으로 문제가있다고 생각합니다. 정부도 확실한 검토와 실직적인 현장답사를통해 피해없이 진행되는건지 판단하에 허가를 내야한다고 생각합니다. 세종시 농축산과 주무관에게 직접 제거 7번 회의 내용에 찬성한다는 서명이 되어있다고 전해들었고 난 그런적없고 지금도 삶에 터전이 허물어지는데 왜 찬성을하냐 했더니 주무관이하는말 괴산군청 축산과 팀장과 저와 세종담당주무관과 삼자대면을해서 실직적인 서명이 맞는지 확인하자고 하더니 차일피일 미루고 현제는 최종단계 공사허가확정만 남은 상태입니다. 제가 대통령실,국무총리실,농림축산부.괴산군청에 수없이 민원을 접수했는데도 국회는 세종시 농림축산부로 농림축산부는 괴산군으로 괴산군은 주민추진의원들에게로 이렇게 반대민원이들어온다 전달해주면 마을 소축사이전 추진의원들은 반대농가와회의를 통해 전원 찬성했다 명의도용 서류를 제출하 공사건을 거의허가받고 있는실정입니다. 농촌공간정비사업이면 마을을 깨끗하게 하여 농민들의 삶의질을 좋게하려는것인데 마을에소축사만 귀농.귀촌자농가 주변으로 옮겨 자기들만 좋게사는게 취지인지 그리고 마을입구 세곳에있는 닭축사는 그대로 두면서 안쪽에있는 축사만 옮긴다는것은 타당성이없다봅니다. 또 기존 축사를 철거하는 보상비가 29억(이곳에 소를 키우지 않는 농가까지 보상 소없는 빈 축사는 보상전에 철거할건지 안할건지 농가에 물어보고 한다면 보상없이 철거 안한다면 리모델링으로 창고로 개조활용 하는것이타당) 신축하는 신축비가 29억, 소축사이전부지 기존 소키우는농가땅 군에서 매입, 기존소축사 철거하면 땅갑상승 결국엔 소키우는 농가를 위해서만 하는 농촌공간정비사업으로 국가세비 낭비하는것아닌지요. 괴산군의 정책이 귀농.귀촌자 확대사업이라면서 귀농.귀촌자 농가의 반대의견은 무시한체 터줏농가편에서서 학연지연 따지는것은 정책에 맞는건지요. 새정부가 들어섯으니 새로이 검토 타당성있는 농촌공간정비사업이 되도록해주시기바랍니다. 촉사이전으로 피해보는 농가들의 삶의 터전을 지켜주시기바랍니다.",농업/임업/수산업/축산업,138,https://petitions.assembly.go.kr/proceed/closed/32739C5332C95EFDE064B49691C6967B
이재명 의원의 제명에 관한 청원,"2025년 1월 3일, 공수처의 불법 대통령 체포시도는 요건과 절차의 미비로 헌법과 법률을 정면으로 위반하였을 뿐만 아니라 15일 시도한 2차 체포시도는 국회의원마저 체포한다고 엄포를 놓고 천명이 넘는 경찰력을 동원하여 1급 군사기밀시설인 대통령 관저를 침공하는 등 형법 제91조의 2호 헌법에 의하여 설치된 국가기관을 강압에 의하여 전복 또는 그 권능행사를 불가능하게 하는 것으로 국정문란 행위이며, 명백히 내란에 해당합니다. 이러한 공수처의 내란에 대해 더불어민주당 소속 이재명 의원은 국회에 국무위원을 불러 비상계엄이 내란이었다고 거짓 진술하게 하고 심심하면 오동운 공수처장을 불러 관저 앞을 지키는 시민들과 유혈사태를 내는 한이 있더라도 대통령을 불법체포 하라는 민주당 내의 당론을 앞장서서 이끄는 등 지속적으로 내란의 성공을 도모하거나 내란을 방조하였습니다. 또한, 정치적 발언을 통해 공공연히 내란을 옹호하고, 선전 선동하는 등 서슴지 않고 내란을 정당화하였습니다. 국민의 기본권을 침해하고 민주주의의 기본 질서를 파괴하는 공수처의 내란을 방조, 옹호, 선전 선동하는 이재명 의원의 이같은 행위는 국회의원으로서 지켜야할 헌법 제46조 2항 국회의원은 국가이익을 우선하여 양심에 따라 직무를 행한다를 위반한 것이고, 또한 내란을 일으킨 오동운, 사법쿠데타를 일으킨 서부지법 이순형,신한미,차은경이 처벌받지 않도록 선전 선동하여 여론을 조성하고 내란을 정당화하는 내용을 퍼뜨리는 것은 형법 제90조 2항의 내란 선전 선동죄에 해당합니다. 국회는 헌법 제64조 2항에 따라 의원의 자격을 심사하며 의원을 징계할 수 있고, 3항에 의거 국회 재적의원 3분의 2 이상의 찬성으로 의원을 제명할 수 있습니다. 명백히 헌법과 법률을 위반한 이재명 의원의 의원직 제명을 청원합니다.",정치/선거/국회운영,"114,109명",https://petitions.assembly.go.kr/proceed/cmtReferred/2C1B4B2F09AF3E08E064B49691C6967B
불법 주정차 근절을 위한 실질적 단속 및 안전한 보행 환경 조성에 관한 청원,"우리나라는 이제 불법 주정차의 나라 라고 불려도 과언이 아닐 정도로, 불법 주정차가 일상처럼 만연한 상황입니다. 잠깐이면 괜찮겠지 라는 운전자들의 안일한 태도가 만연하며, 사고와 불편, 생명의 위협까지 초래하는 심각한 문제로 번지고 있습니다. 특히 등 하교 시간대 초등학교와 중학교 앞 도로에는 불법 주정차 차량들이 줄지어 서 있어, 학생들의 시야를 가리고 보행을 방해하며 사고 위험을 크게 증가시키고 있습니다. 이러한 문제로 인해 인근 주민들도 일상적인 통행 불편과 소음을 겪고 있으며, 소방차나 구급차 같은 긴급 차량의 진입이 지연되어 생명을 위협하는 상황도 여러 차례 발생하고 있습니다. 그럼에도 불구하고 현재 시행되고 있는 과태료 부과 중심의 단속은 억제 효과가 크지 않으며, 일부 운전자들은 단속 카메라의 사각지대를 노려 잠깐 정차하는 방식으로 법망을 피해가고 있는 실정입니다. 실질적인 처벌과 인식 개선 없이 지금과 같은 구조가 지속된다면, 더 큰 사고로 이어질 가능성도 큽니다. 이러한 문제를 해결하기 위해, 다음과 같은 현실적인 조치가 반드시 필요합니다. 우선, 어린이보호구역과 학교 주변에는 불법 주정차에 대해 무관용 원칙 을 적용해야 합니다. 단순한 계도에 그치지 않고, 즉시 견인 조치와 가중 과태료 부과 등 실질적인 제재가 강화되어야 하며, 무인 단속 장비를 적극적으로 확대 설치함으로써 학생들이 보다 안전한 등 하교 환경 속에서 이동할 수 있도록 해야 합니다. 또한, 불법 주정차에 대한 국민의 직접 신고 시스템인 안전신문고 의 기능도 보완이 필요합니다. 현재는 중앙선, 횡단보도 등 6대 금지 장소 외의 불법 주정차는 대부분 신고가 반려되고 있는데, 이는 현장의 다양한 위험 상황을 반영하지 못하고 국민의 신고 의지를 꺾는 결과를 낳고 있습니다. 불법 주정차 집중 신고제가 실효성을 가지려면, 신고 대상 범위 확대와 처리 기준의 현실화가 반드시 이루어져야 합니다. 마지막으로, 보행자 중심의 교통 인프라로의 전환도 병행되어야 합니다. 좁은 인도를 확장하고, 차도와 인도를 명확히 구분하는 구조적 개선을 통해 보행자 우선 도로 체계를 구축해야 하며, 가드레일 설치 등 방호 시설 확대를 통해 불법 주정차가 물리적으로 어려운 환경을 만드는 것 또한 필요합니다. 불법 주정차 문제는 단순한 법규 위반이 아니라, 국민의 생명과 직결된 사회적 문제입니다. 특히, 미래를 책임질 학생들과 시민들이 안전하게 통학하고 생활할 수 있는 환경을 만드는 것은 우리 모두의 책무입니다. 국민 한 사람 한 사람의 목소리가 변화의 시작이 될 수 있습니다. 이에 정부의 적극적인 관심과 제도적 개선, 강력한 대응을 간곡히 요청드립니다.",국토/해양/교통,254,https://petitions.assembly.go.kr/proceed/closed/327534C853BC2656E064B49691C1987F
체불임금사업주에 관한 제재 및 처벌 강화 등에 관한 청원,"존경하는 정부 관계자 및 국회의원님께! 저희는 최근 폐업도 하지않고 문만 닫아두고 다른 곳에 다시 개업한 부산 OO동 OO병원에서 근무했던 전직 직원입니다. 약 200여 명의 직원들은 지난 수년간 병원 운영의 어려움 속에서도 묵묵히 자리를 지켰지만, 결국 병원의 폐업으로 인해 임금과 퇴직금을 전혀 받지 못하고 거리에 내몰렸습니다. 체불된 임금은 개인별로 밀린 임금과 퇴직금은 소액에서부터 최대 4천만 원에 이릅니다. 특히, 새벽 5시에 출근하여 환자분들의 식사를 준비하시던 고령의 조리사 이모님들은 무더운 여름, 뜨거운 취사실에서 환자들의 식사를 준비하며 임금을 받을 수 있다는 희망 하나로 버티셨지만, 그분들 역시 한 푼도 받지 못했습니다. 직원분들외에 의사들 역시 억 단위가 넘는 거액의 임금을 받지 못했습니다. 이는 단순히 금전적 손실을 넘어, 성실하게 일한 노동에 대한 정당한 대가를 빼앗긴 명백한 착취 행위입니다. 정부의 구제로 1000만원 정도의 체당금을 받은 직원들도 있지만 그래도 퇴직금을 포함하여 다들 많은 금액이 체불되어 있습니다. 현행법상 임금 체불은 엄연한 불법 행위임에도 불구하고, 실제로는 사업주가 별다른 처벌 없이 새로운 사업을 시작하는 경우가 비일비재합니다. 현재 노동청의 조사와 함께 재판에 회부되어 있는 상황이지만, OO병원의 원장은 현재 부산 OO OO동에 새로운 병원을 기존의 사업자번호도 바꾸거나 명의를 바꾼것도 아니면서 버젓이 개원하여 운영하고 있습니다. 이는 이전 병원 폐업으로 인한 체불 임금 문제를 해결하려는 의지 없이, 사업자등록증만 그대로 유지한 채 새로운 사업을 시작하는 무책임하고 도덕적 해이가 심각한 사례입니다. 병원의 통장이나 수익금은 의사들만이 할 수 있는 방법으로 압류나 추심을 피하면서 계속 운영되고 있는 것으로 파악됩니다. 저희는 노동청에 대지급금신청을 했지만, 천만원정도의 간이대지급금은 지급받을 수 있었고, 나머지 체불액은 사실상 회수가 불가능한 상황입니다. 이는 임금 체불 피해자들이 겪는 고통에 비해 너무나도 미미한 보상입니다. 미국 등 선진국에서는 임금 체불을 단순 민사 문제가 아닌, 절도나 착취에 준하는 중대한 범죄로 다루고 있습니다. 새 정부는 약자와의 동행 을 강조하며 노동자 권익 보호에 대한 강력한 의지를 표명한 것으로 알고 있습니다. 현재 저희 OO병원의 전 직원들이 처해진 비극적인 상황은 사회 곳곳에서 벌어지는 임금 체불 문제의 축소판으로 생각됩니다. 국민의 삶을 보호해야 할 정부와 국회에 간절히 호소합니다. 악의적인 임금체불사업주에 대한 강력한 처벌 규정을 마련해 주십시오. 현재와 같은 솜방망이 처벌로는 제2, 제3의 OO병원 사태를 막을 수 없습니다.체불 임금 청산 절차를 간소화하고, 체당금 지급 한도 및 기준을 현실화하여 피해자들의 실질적 피해를 보장해 주시길 바랍니다.사업자의 체불임금이 청산되지 않는 상황에서의 영업행위와 사업자등록증의 양도 및 폐업 시, 임금체불 문제해결을 의무화하는 법적 제도를 강화해 주십시오. 성실하게 일한 대가를 빼앗기는 불의한 현실을 바로잡고, 다시는 저희와 같은 피해자가 발생하지 않도록 근본적인 제도 개선을 원합니다. 국민의 목소리에 귀 기울여 주시고, 적극적인 해결책을 마련해 주시길 바곡하게 바랍니다. OO병원 전직원일동",인권/성평등/노동,384,https://petitions.assembly.go.kr/proceed/closed/3A83E31C3C8746F4E064B49691C6967B
국정원 대공수사(간첩수사)권 부활 및 강화에 관한 청원,"국정원은 오랫동안 집약된 정보를 토대로 그동안 수많은 성과를 이루어왔습니다. 간첩 수사를 제대로 하려면 국내 내사와 수사, 해외 내사, 과학 수사, 북한 정보 등이 종합적으로 결합해야 합니다. 국정원에서는 63년간 위와같은 축적된 간첩 수사 역량을 발휘하며 많은 성과를 이루어낸 반면,경찰이 단기간에 이를 전수받는 건 불가능하며, 현 국정상태에서 국정원의 역량이 무엇보다 절대적으로 필요한 때 입니다. 결론적으로 국가안보 방첩업무의 정상화를 위한 청원으로 (1)정부당국과 정치권은 국정원법 개정안을 원상복구하여 대공수사권을 국정원으로 복구하여 정상화시켜야 합니다. (2)북한과 내통하여 국가의 정보와 핵심기술을 유출하는 간첩행위 등에 대한 국정원 대공수사권을 강화해야 합니다. (3)간첩색출에 검찰, 군, 경 및 국정원의 통합특별수사기구를 창설해야 합니다. (4)반국가 및 반정부활동으로 국가변란을 획책하는 불법단체에 대하여 국가보안법을 적용해야합니다. 국가의 안보와 국민의 안위를 위해, 조속한 처리가 되길 바랍니다.",외교/통일/국방/안보,55286,https://petitions.assembly.go.kr/proceed/closed/2BDFF2BA46FF171AE064B49691C6967B
조희대 대법관을 포함한 10명의 대법관과 지귀연 판사 즉각 탄핵에 관한 청원,"조희대 대법원장을 포함한 10명의 대법관들은 절차와 규정을 어기며 야권의 유력 대선 후보의 선거법 위반 혐의에 대한 재판을 강행해 사법시스템을 파괴하고 국민의 신뢰를 훼손하였습니다. 특히 조기 대선이 시작된 민감한 시기에 비상식적이고 비정상적인 재판 절차를 진행함으로써 명백히 대선에 개입하였습니다. 이것은 공무원의 정치적 중립의무를 위반한 것이며 직권을 남용한 불법행위입니다. 법의 공정성과 정당성을 가장 엄격하게 수호해야 할 대법관들이 버젓이 불법, 불공정 행위를 벌인 것은 매우 심각한 법치파괴 행위이자 민주적 질서를 뒤흔드는 사법난동입니다. 판사 지귀연은 조희대 대법원장의 지명으로 내란수괴 윤석열과 공범들에 대한 재판을 담당하게 되었고, 윤석열을 시간단위 계산법으로 석방하여 국민들의 강력한 지탄을 받고 있는 자입니다. 이에 더해 지귀연은 윤석열에 대한 황제 특혜를 제공하고 증거인멸의 시간을 보장하고 있으며 공범들의 재판을 비공개로 진행하여 국민의 알권리를 가로막고 있습니다. 이러한 지귀연의 행적은 재판의 공정성과 합리성을 불신하게 만들고 있으며 재판 결과가 어떠하든 국민적 신뢰를 얻지 못하게 만들고 있습니다. 이러한 사법부의 행태를 그대로 허용한다면 재판을 비롯한 모든 사법 절차를 국민들이 신뢰하지 않을 것이며 민주적 질서와 법치는 회복할 수 없는 지경에 이르게 될 것입니다. 따라서 이러한 사법적 위기를 조속히 해결하고 법치를 회복하기 위해 조희대 대법원장을 포함한 10명의 대법관과 지귀연 판사를 즉각 탄핵해 직무에서 배제해야 합니다. 직권남용, 직무유기, 공무원의 정치중립의무 위반 및 공직선거법 위반 등의 죄를 범한 대법원장 조희대, 대법관 박영재, 신숙희, 권영준, 이숙연, 오석준, 서경환, 엄상필, 노경필, 마용주와 지귀연 판사를 즉각 탄핵할 것을 청원합니다.",정치/선거/국회운영,"64,161명",https://petitions.assembly.go.kr/proceed/cmtReferred/32739970923A59CAE064B49691C6967B
더불어민주당 해산에 관한 청원,"더불어민주당은 반국익적 활동을 해왔습니다. 이태원 참사에 잘못이 없는 행안부 장관 탄핵, 단 며칠 일한 이진숙, 이동관, 김홍일 방통위원장 탄핵, 이재명 수사 검사 탄핵, 문재인 비리와 선관위 비리 수사한 감사원장 탄핵 등 뭐든지 자신이 마음에 안들면 탄핵부터 시키고 보는 일명 묻지마 탄핵 을 이어왔습니다. 이는 윤석열 대통령 파면과는 별개의 문제입니다. 또한 아직 형이 확정되지도 않은 윤석열 전 대통령을 내란이라고 몰아세우며 무죄추정의 원칙 또한 철저히 위반했습니다. 정당이 존재하는 이유는, 국민과 나라를 지키고 보살피며, 국익을 위해 존재하는 것입니다. 하지만, 이들은 국민이 쥐어준 권력을 자신들의 사리사욕을 채우는데만 이용하였으며, 이에 반대하는 국민들을 민주파출소 라는 여론검열소를 만들어서 겁박하고, 고소했습니다. 이게 정말 국민을 위하는 정치입니까? 사랑하는 국민 여러분, 사랑하는 국회 법사위원 여러분. 국익과 자신의 이익만 따지지 말아주십시오. 우린 같은 대한민국을 살아갈 동반자입니다. 그런 대한민국의 헌법을 농간하고 국민의 권력으로 독재를 일삼는 이런 정당을 빠르게 해산 시키고 새로운 정치를 만들어야, 침몰해가는 대한민국을 구원할 수 있을겁니다. 법사위원장님, 민주당 출신이라서 이게 두려울 것 압니다. 하지만, 대한민국과 정치 정상화를 위해서라도 이번 한번은 자유민주주의적 소신으로 판단해 주실 것을 간곡히 부탁드립니다. 감사합니다.",정치/선거/국회운영,13117,https://petitions.assembly.go.kr/proceed/closed/327450940E630DB6E064B49691C1987F
중고 건설기계를 활용한 대외 원조 및 유휴 장비 활용 방안 마련에 관한 청원,"현재 우리나라 건설경기는 장기 침체에 빠져 있으며, 과거 호황기에 무리하게 공급된 건설기계는 유휴 상태로 방치되고 있습니다. 수많은 장비사업자들은 할부, 유지비, 보험료에 허덕이며 장비를 처분하지도, 운용하지도 못하는 이중고를 겪고 있습니다. 그런데 최근 국내 중공업 공장에서 우크라이나 등 전후 복구국가로 수출될 새 건설장비들이 다량 대기 중인 것을 확인했습니다. 해당 장비들은 차관 방식의 공적개발원조(ODA)로 공급된다고 합니다. 이 모습을 보며 한 가지 의문이 생겼습니다. 왜 정부는 중고 장비를 수거 정비하여 대외 원조에 활용하지 않는가? 중고 장비라도 기술적 점검과 정비를 거치면 충분히 실용적입니다. 수원국 입장에서는 동일한 금액으로 더 많은 장비를 공급받을 수 있고, 우리나라 입장에서는 유휴 장비를 줄여 시장을 안정화할 수 있으며, 신장비 수요 역시 유지되어 중공업 제조업체도 손해를 보지 않게 됩니다. 특히 중요한 점은, 새 장비 공급은 중공업 제조사에 한 번의 수혜를 주는 데 그치지만, 중고 장비를 수거하고 정비하여 공급하는 방식은 정비업체, 부품회사, 검사기관, 운송업체, 창고업체 등 산업의 골목 깊숙한 곳까지 경제적 파급력을 미칩니다. 즉, 단순한 수출이 아니라 자금의 흐름을 산업 생태계 말단까지 확산시켜, 효율과 고용을 동시에 창출하는 방식입니다. 이에 다음과 같은 정책을 청원합니다. [청원 요청 사항] 1. 중고 건설기계를 활용한 대외 원조 체계 마련 우크라이나 등 재건국가에 중고 장비를 현물로 지원하는 공적개발원조(ODA) 체계 수립 2. 국내 유휴 장비 실태조사 및 등록제 도입 비가동 장비 등록 정비 가능 장비 선별 수거 지원 대상화 3. 참여 사업자 인센티브 제공 장비 평가액 기준 보상금 지급, 감가상각 세제혜택, 양도세 감면혜택 등 4. 정비 및 인증 시스템 구축 산업부 KOICA 중공업사 협업 통한 인증 기준 및 수리체계 마련 5. 신장비와 중고장비 역할 분담 전략 수립 전략장비는 신제품 위주, 기초 인프라 복구 장비는 중고장비 중심 공급 이번 제안은 단순히 버리는 장비를 쓰자 는 것이 아니라, 국내 산업을 살리고 국제사회에 실질적 도움을 주는, 자금 효율이 극대화된 정책 방향입니다. 정부의 전향적인 검토를 간곡히 요청드립니다.",산업/통상,180,https://petitions.assembly.go.kr/proceed/closed/32739976FC5259BCE064B49691C6967B
"경찰, 순경, 기동대 근무 시 본인 명찰 패용 의무화에 관한 청원","경찰, 순경, 기동대 등 경찰공무원 근무 시 본인 의 본명 이 기재된 명찰 착용 의무화 건의합니다. 최근 본인 명찰을 착용하지 않거나 명찰을 아예 착용하지 않은 경찰, 순경, 기동대원들로 인한 민원이 증가하고 있습니다. 관련 경찰공무원법의 미비로 해당 민원이 반복적으로 제기되고 개선되지 않는다면 법을 통해 의무화하는 절차가 필요하다고 판단됩니다. 실제로 타인의 명찰을 패용하고 근무하는 순경을 발견하였고 국민신문고 민원 신청을 통해 해당 기동대로부터 사실임을 확인 받았습니다. 2025년 2월 13일 오후 1시 50분 경 (집회나 시위 참여가 아닌) 한 사람의 시민으로 안국역 부근을 지나던 중 소란한 상황을 목격하였고 한 경찰분이 확성기에 대고 어떤 설명을 하시기에 자세한 내용이 궁금하여 근처에 있던 경찰분에게 질문을 하였습니다. 해당 경찰분은 대답을 하던 중 갑작스레 저에게 화를 내었고 이에 사과를 요구했으나 끝내 사과를 거부하였습니다. 관등성명을 요구하자 2기 순경 전 이라고 답하였으나 명찰에는 임 이라고 적혀있었습니다. 해당 경찰분이 다른 이의 명찰을 달고 관등성명하는 장면은 영상으로 촬영하였고 왜 이름과 명찰이 다르냐고 묻자 연가 간 사람 대신 나왔다는 대답을 들었습니다. 2월 14일 경찰청에 민원을 접수하여 사실확인과 징계절차를 문의하였고 24일에 전 과 임 경찰관 모두 경찰 기동대 소속 경찰관이 맞으며 여러 개의 무전기를 거치할 수 있는 조끼를 착용하고 근무해야 하는 무전 담당 임 경찰관의 연가로 전 경찰관이 임시로 무전 담당 근무를 하였다. 유사한 혼선이 발생하지 않도록 주기적으로 예방교육을 실시하겠다 는 답변을 받았습니다. 본인 본명이 아닌 다른 사람의 이름이 부착된 명찰을 부착하고 근무를 하는 것은 금지되어야 합니다. 경찰공무원의 과잉진압이나 무리한 요구 시 혹은 추후 옳고 그름을 다퉈야 하는 상황 발생 시 시민으로서 최소한 민원 제기라도 할 수 있어야 합니다. 만약 경찰이 다른 이의 명찰을 착용하고 근무하거나 상황 상 시민이 관등성명을 요구할 수 없다면 해당 경찰공무원의 이름조차 파악할 수 없고, 시민으로서의 최소한의 권리도 보장 받기 어렵게 됩니다. 제가 겪은 황당한 일 역시, 본인의 명찰을 착용하고 근무했다면 아무 이유없이 시민에게 화를 내며 답변하는 황당하고 무책임한 근무 태도를 보였을까, 혹시 좀 더 책임감 있는 자세로 임했을까 의문이 듭니다. (이유 없이 화를 내는 장면은 촬영되지 않았지만 옆에 있던 친구가 목격하였고 그 이후의 상황은 모두 영상으로 촬영하였습니다) 책임감을 가지고 시민의 안전을 위해 주야로 고생하시는 경찰 공무원분들이 대부분 일 것이라 생각합니다. 경찰 공무원 분들과 시민들 사이의 신뢰성 제고를 위해, 그리고 일부 민원제기를 유발하는 경찰공무원분들이 최소한의 책임감을 가지고 근무하실 수 있도록 경찰공무원 근무 시 본인 본명 명찰 착용 의무화를 청원합니다. 법 제정 과정에서 기존 법률을 기반으로 한 특수 상황에 대한 예외가 논의 될 수 있겠지만 그러한 상황을 제외하고는 당연히 본인의 명찰을 착용하고 근무하여야 한다고 생각합니다.",행정/지방자치,37394,https://petitions.assembly.go.kr/proceed/closed/2BD2D180ABE84FBBE064B49691C6967B
